time_ms,temperature,heater
2,54.9296875,1.0
1104,54.8125,1.0
1205,54.859375,1.0
1306,54.7265625,1.0
1407,54.6328125,1.0
1508,54.6796875,1.0
1609,54.7265625,1.0
1709,54.6953125,1.0
1809,54.6171875,1.0
1910,54.609375,1.0
2010,54.5234375,1.0
2110,54.515625,1.0
2210,54.59375,1.0
2310,54.5390625,1.0
2410,54.5390625,1.0
2510,54.5,1.0
2610,54.5,1.0
2710,54.5,1.0
2810,54.515625,1.0
2910,54.4296875,1.0
3010,54.4453125,1.0
3110,54.4765625,1.0
3210,54.4296875,1.0
3310,54.4296875,1.0
3410,54.4296875,1.0
3510,54.453125,1.0
3610,54.4296875,1.0
3710,54.4765625,1.0
3810,54.4765625,1.0
3911,54.46875,1.0
4011,54.46875,1.0
4111,54.4921875,1.0
4212,54.4453125,1.0
4312,54.4765625,1.0
4412,54.46875,1.0
4513,54.40625,1.0
4613,54.4453125,1.0
4713,54.4765625,1.0
4813,54.4453125,1.0
4913,54.5,1.0
5013,54.5234375,1.0
5113,54.4921875,1.0
5213,54.546875,1.0
5313,54.5,1.0
5413,54.5234375,1.0
5514,54.6484375,1.0
5615,54.59375,1.0
5716,54.6484375,1.0
5817,54.6328125,1.0
5919,54.6796875,1.0
6019,54.71875,1.0
6119,54.59375,1.0
6220,54.6328125,1.0
6320,54.6796875,1.0
6420,54.7265625,1.0
6520,54.6953125,1.0
6620,54.6953125,1.0
6720,54.7421875,1.0
6820,54.84375,1.0
6920,54.75,1.0
7020,54.859375,1.0
7120,54.859375,1.0
7220,54.90625,1.0
7320,54.875,1.0
7420,54.8984375,1.0
7520,55.0390625,1.0
7620,55.0859375,1.0
7721,55.0390625,1.0
7822,55.0625,1.0
7924,55.0625,1.0
8025,55.125,1.0
8126,55.0703125,1.0
8228,55.0390625,1.0
8329,55.15625,1.0
8430,55.1953125,1.0
8531,55.265625,1.0
8631,55.359375,1.0
8732,55.359375,1.0
8832,55.3203125,1.0
8932,55.3984375,1.0
9033,55.5,1.0
9133,55.3984375,1.0
9234,55.421875,1.0
9336,55.5,1.0
9437,55.5,1.0
9537,55.546875,1.0
9637,55.6328125,1.0
9737,55.578125,1.0
9837,55.6015625,1.0
9937,55.75,1.0
10037,55.765625,1.0
10137,55.7890625,1.0
10237,55.8125,1.0
10337,55.7890625,1.0
10437,55.9765625,1.0
10537,55.9375,1.0
10637,55.953125,1.0
10738,55.8671875,1.0
10838,55.9375,1.0
10938,56.1328125,1.0
11039,56.09375,1.0
11139,56.140625,1.0
