time_ms,temperature,heater
2,54.9921875,1.0
1104,54.6953125,1.0
1205,54.71875,1.0
1306,54.65625,1.0
1406,54.6953125,1.0
1506,54.671875,1.0
1606,54.6171875,1.0
1706,54.59375,1.0
1806,54.6484375,1.0
1907,54.65625,1.0
2007,54.546875,1.0
2107,54.5,1.0
2208,54.65625,1.0
2308,54.4453125,1.0
2408,54.515625,1.0
2509,54.46875,1.0
2609,54.5234375,1.0
2709,54.4453125,1.0
2809,54.515625,1.0
2909,54.5,1.0
3010,54.5,1.0
3111,54.40625,1.0
3211,54.4453125,1.0
3311,54.4296875,1.0
3411,54.46875,1.0
3511,54.5,1.0
3611,54.4453125,1.0
3711,54.3203125,1.0
3811,54.4453125,1.0
3911,54.4921875,1.0
4011,54.3828125,1.0
4111,54.40625,1.0
4212,54.5,1.0
4312,54.515625,1.0
4412,54.46875,1.0
4513,54.4296875,1.0
4613,54.453125,1.0
4713,54.3828125,1.0
4814,54.421875,1.0
4914,54.421875,1.0
5015,54.453125,1.0
5116,54.4296875,1.0
5217,54.5234375,1.0
5318,54.5390625,1.0
5419,54.5,1.0
5519,54.4453125,1.0
5620,54.59375,1.0
5720,54.59375,1.0
5820,54.65625,1.0
5921,54.65625,1.0
6021,54.6484375,1.0
6121,54.6171875,1.0
6222,54.6171875,1.0
6322,54.71875,1.0
6422,54.75,1.0
6522,54.75,1.0
6623,54.7421875,1.0
6724,54.8125,1.0
6825,54.8359375,1.0
6925,54.796875,1.0
7025,54.8359375,1.0
7125,54.9453125,1.0
7225,54.9296875,1.0
7326,54.921875,1.0
7426,54.953125,1.0
7526,55.015625,1.0
7627,54.9296875,1.0
7727,55.015625,1.0
7827,55.0703125,1.0
7928,55.046875,1.0
8028,55.1484375,1.0
8128,55.125,1.0
8228,55.15625,1.0
8328,55.1796875,1.0
8428,55.2265625,1.0
8528,55.2265625,1.0
8628,55.3125,1.0
8728,55.296875,1.0
8828,55.3125,1.0
8928,55.3515625,1.0
9028,55.3984375,1.0
9128,55.4765625,1.0
9228,55.5390625,1.0
9328,55.5859375,1.0
9428,55.546875,1.0
9528,55.625,1.0
9628,55.703125,1.0
9728,55.6328125,1.0
9828,55.71875,1.0
9929,55.75,1.0
10029,55.7890625,1.0
10129,55.8828125,1.0
10230,55.890625,1.0
10330,55.9375,1.0
10430,55.9140625,1.0
10532,55.9140625,1.0
10632,55.9609375,1.0
10732,56.0234375,1.0
10833,56.0703125,1.0
10933,56.140625,1.0
11033,56.203125,1.0
11134,56.140625,1.0
11234,56.2109375,1.0
11334,56.2265625,1.0
11434,56.2734375,1.0
11534,56.2578125,1.0
11635,56.4375,1.0
11735,56.4609375,1.0
11835,56.4609375,1.0
11936,56.5078125,1.0
12036,56.5546875,1.0
12136,56.5546875,1.0
12237,56.59375,1.0
12337,56.6171875,1.0
12437,56.6640625,1.0
12537,56.6875,1.0
12637,56.765625,1.0
12737,56.8515625,1.0
12837,56.78125,1.0
12937,56.890625,1.0
13037,56.8984375,1.0
13137,56.96875,1.0
13237,56.9375,1.0
13337,56.9453125,1.0
13437,57.0546875,1.0
13537,57.0859375,1.0
13637,57.15625,1.0
13737,57.2265625,1.0
13837,57.2734375,1.0
13937,57.296875,1.0
14037,57.296875,1.0
14137,57.359375,1.0
14238,57.40625,1.0
14338,57.40625,1.0
14439,57.4453125,1.0
14541,57.59375,1.0
14642,57.59375,1.0
14742,57.6328125,1.0
14842,57.640625,1.0
14942,57.6796875,1.0
15042,57.796875,1.0
15142,57.78125,1.0
15242,57.78125,1.0
15342,57.859375,1.0
15442,57.8046875,1.0
15542,57.90625,1.0
15642,57.9296875,1.0
15742,58.0546875,1.0
15842,58.125,1.0
15942,58.140625,1.0
16042,58.078125,1.0
16142,58.1875,1.0
16243,58.2421875,1.0
16343,58.2890625,1.0
16443,58.359375,1.0
16544,58.359375,1.0
16644,58.4453125,1.0
16744,58.421875,1.0
16845,58.3984375,1.0
16945,58.515625,1.0
17045,58.5546875,1.0
17145,58.5390625,1.0
17245,58.6484375,1.0
17345,58.75,1.0
17445,58.6953125,1.0
17546,58.7265625,1.0
17647,58.8828125,1.0
17748,58.8828125,1.0
17848,58.890625,1.0
17948,58.9375,1.0
18049,58.9765625,1.0
18149,59.0,1.0
18250,59.0625,1.0
18350,59.0703125,1.0
18450,59.09375,1.0
18551,59.1796875,1.0
18651,59.2578125,1.0
18751,59.3515625,1.0
18852,59.3203125,1.0
18952,59.328125,1.0
19052,59.375,1.0
19152,59.46875,1.0
19252,59.484375,1.0
19352,59.5078125,1.0
19452,59.5546875,1.0
19552,59.5859375,1.0
19652,59.671875,1.0
19752,59.6953125,1.0
19853,59.6640625,1.0
19953,59.7890625,1.0
20053,59.8125,1.0
20153,59.921875,1.0
20254,59.96875,1.0
20354,59.96875,1.0
20454,59.9453125,1.0
20555,60.0,1.0
20655,60.0390625,1.0
20755,60.0859375,1.0
20856,60.0859375,1.0
20956,60.1171875,1.0
21056,60.234375,1.0
21156,60.3359375,1.0
21256,60.4140625,1.0
21356,60.3828125,1.0
21456,60.3828125,1.0
21556,60.40625,1.0
21656,60.5078125,1.0
21756,60.5,1.0
21856,60.53125,1.0
21956,60.578125,1.0
22056,60.5546875,1.0
22157,60.6953125,1.0
22259,60.8046875,1.0
22359,60.7890625,1.0
22459,60.78125,1.0
22560,60.875,1.0
22660,60.90625,1.0
22760,60.859375,1.0
22861,60.9296875,1.0
22961,61.0,1.0
23061,61.0390625,1.0
23161,61.1328125,1.0
23261,61.125,1.0
23361,61.25,1.0
23461,61.25,1.0
23561,61.25,1.0
23661,61.28125,1.0
23761,61.34375,1.0
23861,61.359375,1.0
23961,61.3671875,1.0
24062,61.3359375,1.0
24163,61.53125,1.0
24265,61.53125,1.0
24366,61.5703125,1.0
24467,61.640625,1.0
24569,61.6171875,1.0
24670,61.734375,1.0
24771,61.7890625,1.0
24871,61.8359375,1.0
24971,61.875,1.0
25071,62.0,1.0
25171,61.9453125,1.0
25271,62.0,1.0
25371,62.046875,1.0
25471,61.9765625,1.0
25571,62.0234375,1.0
25671,62.1328125,1.0
25771,62.1328125,1.0
25871,62.2265625,1.0
25972,62.2265625,1.0
26072,62.3359375,1.0
26172,62.3828125,1.0
26274,62.4296875,1.0
26375,62.4140625,1.0
26476,62.40625,1.0
26577,62.5546875,1.0
26678,62.5234375,1.0
26779,62.59375,1.0
26880,62.6953125,1.0
26980,62.6875,1.0
27081,62.671875,1.0
27181,62.734375,1.0
27281,62.828125,1.0
27382,62.8515625,1.0
27482,62.8515625,1.0
27582,62.953125,1.0
27683,62.9765625,1.0
27783,62.96875,1.0
27883,62.96875,1.0
27983,63.046875,1.0
28083,63.09375,1.0
28183,63.2265625,1.0
28283,63.2421875,1.0
28383,63.2421875,1.0
28483,63.3203125,1.0
28584,63.40625,1.0
