time_ms,temperature,heater
0,54.96875,1.0
1,54.96875,1.0
101,54.8984375,1.0
201,54.8828125,1.0
302,54.8828125,1.0
402,54.8203125,1.0
502,54.8359375,1.0
602,54.8984375,1.0
703,54.953125,1.0
804,54.7734375,1.0
904,54.7265625,1.0
1004,54.75,1.0
1106,54.7734375,1.0
1206,54.6796875,1.0
1306,54.7265625,1.0
1407,54.7265625,1.0
1508,54.6953125,1.0
1608,54.6484375,1.0
1708,54.5234375,1.0
1808,54.5625,1.0
1909,54.546875,1.0
2009,54.546875,1.0
2109,54.5703125,1.0
2209,54.5234375,1.0
2310,54.4921875,1.0
2410,54.5,1.0
2511,54.515625,1.0
2611,54.4765625,1.0
2712,54.5,1.0
2813,54.453125,1.0
2913,54.3984375,1.0
3013,54.453125,1.0
3115,54.4921875,1.0
3215,54.4296875,1.0
3315,54.3828125,1.0
3415,54.359375,1.0
3515,54.3671875,1.0
3615,54.3671875,1.0
3715,54.4296875,1.0
3815,54.40625,1.0
3915,54.3828125,1.0
4015,54.359375,1.0
4115,54.4296875,1.0
4215,54.3984375,1.0
4316,54.40625,1.0
4416,54.3828125,1.0
4517,54.3828125,1.0
4618,54.4296875,1.0
4718,54.421875,1.0
4819,54.4453125,1.0
4920,54.453125,1.0
5020,54.421875,1.0
5121,54.4296875,1.0
5221,54.4296875,1.0
5321,54.453125,1.0
5421,54.453125,1.0
5522,54.5,1.0
5622,54.453125,1.0
5722,54.4296875,1.0
5823,54.4921875,1.0
5924,54.515625,1.0
6024,54.5,1.0
6125,54.5625,1.0
6226,54.546875,1.0
6326,54.5703125,1.0
6427,54.5859375,1.0
6528,54.6484375,1.0
6628,54.65625,1.0
6729,54.6953125,1.0
6829,54.7421875,1.0
6929,54.65625,1.0
7030,54.6484375,1.0
7130,54.71875,1.0
7230,54.7265625,1.0
7332,54.7734375,1.0
7432,54.859375,1.0
7532,54.8828125,1.0
7634,54.8828125,1.0
7734,54.9296875,1.0
7834,54.921875,1.0
7936,54.921875,1.0
8036,54.9453125,1.0
8136,55.1015625,1.0
8237,55.0703125,1.0
8337,55.171875,1.0
8437,55.109375,1.0
8538,55.1328125,1.0
8638,55.1484375,1.0
8738,55.2890625,1.0
8839,55.2421875,1.0
8939,55.296875,1.0
9040,55.2421875,1.0
9141,55.3359375,1.0
9241,55.3359375,1.0
9342,55.375,1.0
9443,55.3515625,1.0
9543,55.3828125,1.0
9644,55.4296875,1.0
9745,55.4453125,1.0
9845,55.4921875,1.0
9945,55.546875,1.0
10046,55.5859375,1.0
10146,55.65625,1.0
10246,55.671875,1.0
10347,55.6953125,1.0
10448,55.7265625,1.0
10548,55.7890625,1.0
10649,55.8125,1.0
10750,55.8359375,1.0
10850,55.8359375,1.0
10951,55.8671875,1.0
11052,56.015625,1.0
11152,56.1171875,1.0
11253,56.0625,1.0
11353,56.0625,1.0
11453,56.09375,1.0
11554,56.1796875,1.0
11654,56.234375,1.0
11754,56.28125,1.0
11856,56.3203125,1.0
11956,56.375,1.0
12056,56.390625,1.0
12158,56.4140625,1.0
12258,56.4609375,1.0
12358,56.5078125,1.0
12460,56.53125,1.0
12560,56.484375,1.0
12660,56.59375,1.0
12761,56.6953125,1.0
12861,56.71875,1.0
12961,56.671875,1.0
13062,56.765625,1.0
13162,56.8046875,1.0
13263,56.8046875,1.0
13364,56.890625,1.0
13464,56.890625,1.0
13565,56.921875,1.0
13666,57.03125,1.0
13766,57.0390625,1.0
13867,57.0546875,1.0
13968,57.1015625,1.0
14068,57.15625,1.0
14168,57.265625,1.0
14269,57.3125,1.0
14369,57.2890625,1.0
14469,57.3125,1.0
14570,57.421875,1.0
14671,57.4296875,1.0
14771,57.421875,1.0
14872,57.421875,1.0
14973,57.4921875,1.0
15073,57.5703125,1.0
15174,57.6171875,1.0
15275,57.703125,1.0
15375,57.65625,1.0
15476,57.6796875,1.0
15576,57.7578125,1.0
15676,57.75,1.0
15777,57.84375,1.0
15877,57.8828125,1.0
15977,57.90625,1.0
16079,57.9296875,1.0
16179,58.046875,1.0
16279,58.1171875,1.0
16381,58.0546875,1.0
