time_ms,temperature,heater
5,54.9921875,1.0
6,54.9296875,1.0
106,54.875,1.0
207,54.9296875,1.0
308,54.8359375,1.0
408,54.875,1.0
508,54.84375,1.0
609,54.8828125,1.0
709,54.8125,1.0
809,54.8125,1.0
910,54.7734375,1.0
1011,54.7265625,1.0
1112,54.7421875,1.0
1212,54.6328125,1.0
1312,54.65625,1.0
1412,54.6484375,1.0
1512,54.59375,1.0
1612,54.5703125,1.0
1713,54.546875,1.0
1813,54.5703125,1.0
1914,54.5234375,1.0
2015,54.5,1.0
2115,54.515625,1.0
2215,54.40625,1.0
2316,54.3828125,1.0
2416,54.453125,1.0
2516,54.4765625,1.0
2617,54.4453125,1.0
2718,54.5,1.0
2818,54.46875,1.0
2918,54.4765625,1.0
3018,54.3984375,1.0
3118,54.4765625,1.0
3218,54.421875,1.0
3318,54.359375,1.0
3418,54.359375,1.0
3519,54.3828125,1.0
3619,54.3203125,1.0
3720,54.34375,1.0
3820,54.3359375,1.0
3920,54.3671875,1.0
4021,54.3828125,1.0
4121,54.34375,1.0
4221,54.3984375,1.0
4322,54.359375,1.0
4423,54.3046875,1.0
4523,54.359375,1.0
4624,54.34375,1.0
4724,54.3203125,1.0
4824,54.3828125,1.0
4924,54.3359375,1.0
5024,54.3984375,1.0
5124,54.421875,1.0
5225,54.421875,1.0
5325,54.40625,1.0
5426,54.3984375,1.0
5526,54.3828125,1.0
5626,54.359375,1.0
5727,54.421875,1.0
5827,54.4453125,1.0
5927,54.5234375,1.0
6029,54.515625,1.0
6129,54.4921875,1.0
6229,54.515625,1.0
6330,54.5390625,1.0
6430,54.5625,1.0
6530,54.5625,1.0
6630,54.5703125,1.0
6730,54.59375,1.0
6830,54.71875,1.0
6931,54.703125,1.0
7031,54.6796875,1.0
7132,54.71875,1.0
7232,54.7421875,1.0
7332,54.8359375,1.0
7433,54.8359375,1.0
7533,54.8359375,1.0
7633,54.859375,1.0
7735,54.875,1.0
7835,54.90625,1.0
7935,54.90625,1.0
8036,54.921875,1.0
8136,54.9921875,1.0
8236,55.0,1.0
8336,55.0390625,1.0
8436,55.0703125,1.0
8537,55.171875,1.0
8637,55.171875,1.0
8737,55.1953125,1.0
8838,55.1796875,1.0
8938,55.203125,1.0
9038,55.3203125,1.0
9139,55.265625,1.0
9239,55.2734375,1.0
9340,55.3359375,1.0
9441,55.40625,1.0
9541,55.4453125,1.0
9641,55.4453125,1.0
9742,55.453125,1.0
9842,55.5,1.0
9942,55.515625,1.0
10043,55.578125,1.0
10143,55.6328125,1.0
10244,55.6328125,1.0
10344,55.65625,1.0
10444,55.7421875,1.0
10545,55.765625,1.0
10645,55.796875,1.0
10745,55.8203125,1.0
10846,55.8671875,1.0
10946,55.9296875,1.0
11047,55.9609375,1.0
11148,56.0625,1.0
