time_ms,temperature,heater
1,54.96875,1.0
2,55.0234375,1.0
102,55.0390625,1.0
202,54.9765625,1.0
303,54.859375,1.0
403,54.8828125,1.0
503,54.859375,1.0
604,54.84375,1.0
705,54.8984375,1.0
806,54.8125,1.0
908,54.7265625,1.0
1008,54.8203125,1.0
1108,54.796875,1.0
1208,54.71875,1.0
1308,54.703125,1.0
1408,54.6796875,1.0
1508,54.703125,1.0
1608,54.671875,1.0
1709,54.5859375,1.0
1809,54.609375,1.0
1909,54.59375,1.0
2011,54.6171875,1.0
2112,54.546875,1.0
2212,54.5703125,1.0
2313,54.6328125,1.0
2413,54.59375,1.0
2513,54.5703125,1.0
2613,54.515625,1.0
2713,54.5703125,1.0
2813,54.5625,1.0
2913,54.4921875,1.0
3013,54.5234375,1.0
3113,54.5234375,1.0
3214,54.59375,1.0
3315,54.515625,1.0
3416,54.4453125,1.0
3516,54.5,1.0
3616,54.46875,1.0
3717,54.5,1.0
3817,54.4921875,1.0
3917,54.546875,1.0
4018,54.5,1.0
4118,54.4921875,1.0
4218,54.515625,1.0
4319,54.5625,1.0
4419,54.515625,1.0
4520,54.453125,1.0
4621,54.515625,1.0
4721,54.5390625,1.0
4821,54.5,1.0
4921,54.59375,1.0
5021,54.5703125,1.0
5122,54.6171875,1.0
5222,54.59375,1.0
5322,54.6328125,1.0
5423,54.5625,1.0
5523,54.6171875,1.0
5623,54.6796875,1.0
5725,54.765625,1.0
5826,54.75,1.0
5926,54.71875,1.0
6026,54.71875,1.0
6126,54.7734375,1.0
6226,54.71875,1.0
6326,54.7734375,1.0
6426,54.84375,1.0
6526,54.8125,1.0
6626,54.8125,1.0
6726,54.875,1.0
6826,54.8828125,1.0
6927,54.953125,1.0
7028,55.015625,1.0
7129,55.0234375,1.0
7229,55.046875,1.0
7329,55.0859375,1.0
7430,55.046875,1.0
7530,55.0859375,1.0
7630,55.1328125,1.0
7731,55.265625,1.0
7831,55.25,1.0
7931,55.2265625,1.0
8031,55.25,1.0
8132,55.359375,1.0
8233,55.359375,1.0
8334,55.3984375,1.0
8434,55.3203125,1.0
8534,55.4296875,1.0
8634,55.5,1.0
8734,55.5390625,1.0
8835,55.6015625,1.0
8935,55.5390625,1.0
9035,55.578125,1.0
9136,55.5859375,1.0
9236,55.578125,1.0
9336,55.71875,1.0
9438,55.7421875,1.0
9539,55.7890625,1.0
9639,55.8125,1.0
9739,55.9140625,1.0
9839,55.9296875,1.0
9939,55.859375,1.0
10039,55.9296875,1.0
10139,55.90625,1.0
10239,56.0390625,1.0
10339,56.0625,1.0
10439,55.9609375,1.0
10539,56.0234375,1.0
10640,56.1796875,1.0
10741,56.203125,1.0
10842,56.2734375,1.0
10942,56.328125,1.0
11042,56.34375,1.0
11143,56.3203125,1.0
11243,56.3984375,1.0
11343,56.484375,1.0
11444,56.4609375,1.0
11544,56.5234375,1.0
11644,56.59375,1.0
11744,56.625,1.0
11845,56.671875,1.0
11946,56.6640625,1.0
12047,56.671875,1.0
12147,56.78125,1.0
12248,56.8359375,1.0
12348,56.9140625,1.0
12448,56.8359375,1.0
12549,56.875,1.0
12649,56.9453125,1.0
12749,57.078125,1.0
12850,57.078125,1.0
12950,57.0546875,1.0
13050,57.0859375,1.0
13152,57.1796875,1.0
13253,57.2421875,1.0
13353,57.2890625,1.0
13453,57.2265625,1.0
13553,57.359375,1.0
