time_ms,temperature,heater
4,54.96875,1.0
5,54.8984375,1.0
105,54.8828125,1.0
206,54.921875,1.0
306,54.8828125,1.0
406,54.8125,1.0
507,54.7421875,1.0
607,54.71875,1.0
707,54.6953125,1.0
808,54.65625,1.0
908,54.7265625,1.0
1009,54.7734375,1.0
1110,54.6953125,1.0
1210,54.5859375,1.0
1310,54.6328125,1.0
1411,54.65625,1.0
1511,54.6171875,1.0
1611,54.546875,1.0
1711,54.5859375,1.0
1811,54.453125,1.0
1912,54.4765625,1.0
2012,54.4765625,1.0
2112,54.5,1.0
2213,54.453125,1.0
2313,54.421875,1.0
2413,54.453125,1.0
2514,54.4296875,1.0
2614,54.453125,1.0
2715,54.4296875,1.0
2816,54.421875,1.0
2916,54.3828125,1.0
3016,54.421875,1.0
3117,54.359375,1.0
3217,54.3203125,1.0
3317,54.3984375,1.0
3417,54.40625,1.0
3518,54.34375,1.0
3618,54.3671875,1.0
3718,54.4453125,1.0
3818,54.359375,1.0
3918,54.3671875,1.0
4018,54.359375,1.0
4118,54.3359375,1.0
4219,54.3359375,1.0
4320,54.3046875,1.0
4420,54.40625,1.0
4521,54.3984375,1.0
4621,54.46875,1.0
4721,54.515625,1.0
4822,54.46875,1.0
4922,54.40625,1.0
5022,54.3203125,1.0
5124,54.453125,1.0
5225,54.453125,1.0
5325,54.5234375,1.0
5425,54.5,1.0
5525,54.453125,1.0
5626,54.5234375,1.0
5726,54.5,1.0
5826,54.515625,1.0
5927,54.515625,1.0
6028,54.5390625,1.0
6128,54.453125,1.0
6229,54.6171875,1.0
6329,54.703125,1.0
6429,54.7265625,1.0
6530,54.6953125,1.0
6630,54.7265625,1.0
6730,54.6953125,1.0
6832,54.7734375,1.0
6932,54.765625,1.0
7032,54.8125,1.0
7132,54.859375,1.0
7232,54.96875,1.0
7333,54.9296875,1.0
7433,54.9453125,1.0
7533,54.9921875,1.0
7634,54.96875,1.0
7735,55.0390625,1.0
7835,55.046875,1.0
7936,54.9921875,1.0
8036,55.0,1.0
8136,55.0390625,1.0
8237,55.171875,1.0
8337,55.1484375,1.0
8437,55.125,1.0
8538,55.1484375,1.0
8638,55.265625,1.0
8738,55.3359375,1.0
8838,55.3828125,1.0
8938,55.359375,1.0
9038,55.4453125,1.0
9138,55.4453125,1.0
9238,55.4296875,1.0
9340,55.5234375,1.0
9440,55.5390625,1.0
9540,55.5625,1.0
9641,55.609375,1.0
9741,55.703125,1.0
9841,55.71875,1.0
9942,55.7265625,1.0
10042,55.75,1.0
10143,55.796875,1.0
10244,55.8359375,1.0
10344,55.8671875,1.0
10444,55.9296875,1.0
10544,55.9375,1.0
10644,55.9375,1.0
10744,55.9609375,1.0
10844,56.0703125,1.0
10945,56.1875,1.0
11046,56.2109375,1.0
11146,56.15625,1.0
11246,56.2265625,1.0
11347,56.25,1.0
11447,56.328125,1.0
11547,56.3046875,1.0
11648,56.3515625,1.0
11748,56.4140625,1.0
11849,56.4609375,1.0
11950,56.4609375,1.0
12050,56.546875,1.0
12150,56.5234375,1.0
12250,56.6015625,1.0
12350,56.671875,1.0
12450,56.6484375,1.0
12550,56.7421875,1.0
12651,56.765625,1.0
12752,56.7890625,1.0
12852,56.8046875,1.0
12952,56.9453125,1.0
13053,56.9609375,1.0
13153,56.9921875,1.0
13253,57.0078125,1.0
13354,57.0546875,1.0
13455,57.125,1.0
13555,57.109375,1.0
13656,57.15625,1.0
13756,57.2421875,1.0
13856,57.3203125,1.0
13956,57.3359375,1.0
14056,57.375,1.0
14156,57.46875,1.0
14257,57.4765625,1.0
14357,57.515625,1.0
14458,57.4921875,1.0
14558,57.5390625,1.0
14658,57.609375,1.0
14759,57.65625,1.0
14859,57.640625,1.0
14959,57.7265625,1.0
15060,57.8046875,1.0
15161,57.78125,1.0
15261,57.8671875,1.0
15362,57.9609375,1.0
15462,57.8671875,1.0
15562,57.9140625,1.0
15663,57.984375,1.0
15763,58.046875,1.0
15863,58.1484375,1.0
15964,58.234375,1.0
16064,58.21875,1.0
16165,58.2421875,1.0
16265,58.21875,1.0
16365,58.2890625,1.0
16466,58.390625,1.0
16566,58.4609375,1.0
16666,58.4609375,1.0
