time_ms,temperature,heater
4,35.28125,1.0
104,35.2421875,1.0
205,35.21875,1.0
305,35.2109375,1.0
405,35.21875,1.0
507,35.1953125,1.0
608,35.2578125,1.0
708,35.171875,1.0
808,35.234375,1.0
908,35.2421875,1.0
1008,35.1953125,1.0
1108,35.125,1.0
1208,35.2421875,1.0
1308,35.2734375,1.0
1408,35.234375,1.0
1508,35.1640625,1.0
1609,35.1640625,1.0
1710,35.140625,1.0
1811,35.2109375,1.0
1912,35.234375,1.0
2012,35.1484375,1.0
2112,35.2109375,1.0
2213,35.1171875,1.0
2313,35.125,1.0
2413,35.125,1.0
2514,35.1640625,1.0
2614,35.125,1.0
2714,35.078125,1.0
2814,35.1015625,1.0
2914,35.1171875,1.0
3015,35.0546875,1.0
3116,35.1171875,1.0
3216,35.0625,1.0
3317,35.140625,1.0
3417,35.125,1.0
3517,35.0390625,1.0
3618,35.171875,1.0
3718,35.09375,1.0
3818,35.078125,1.0
3919,35.1015625,1.0
4019,35.0625,1.0
4119,35.1484375,1.0
4220,35.1640625,1.0
4321,35.1484375,1.0
4422,35.1640625,1.0
4522,35.2109375,1.0
4622,35.171875,1.0
4722,35.1640625,1.0
4822,35.21875,1.0
4922,35.171875,1.0
5023,35.171875,1.0
5123,35.1640625,1.0
5223,35.1953125,1.0
5324,35.2109375,1.0
5424,35.2421875,1.0
5524,35.3046875,1.0
5626,35.21875,1.0
5727,35.3203125,1.0
5827,35.28125,1.0
5928,35.3046875,1.0
6028,35.375,1.0
6128,35.4140625,1.0
6228,35.375,1.0
6328,35.4453125,1.0
6428,35.421875,1.0
6528,35.421875,1.0
6628,35.4140625,1.0
6729,35.4609375,1.0
6829,35.5078125,1.0
6930,35.5546875,1.0
7032,35.546875,1.0
7132,35.6484375,1.0
7232,35.625,1.0
7333,35.640625,1.0
7433,35.6875,1.0
7533,35.8203125,1.0
7634,35.734375,1.0
7734,35.78125,1.0
7834,35.796875,1.0
7934,35.796875,1.0
8034,35.8671875,1.0
8134,35.8828125,1.0
8235,35.9140625,1.0
8336,35.90625,1.0
8437,35.8671875,1.0
8537,35.984375,1.0
8637,35.984375,1.0
8738,36.0703125,1.0
8838,36.1171875,1.0
8938,36.1875,1.0
9039,36.203125,1.0
9139,36.25,1.0
9239,36.2578125,1.0
9340,36.28125,1.0
9440,36.28125,1.0
9541,36.296875,1.0
9642,36.390625,1.0
9742,36.40625,1.0
9842,36.5234375,1.0
9942,36.5,1.0
10042,36.546875,1.0
10143,36.5625,1.0
10243,36.6484375,1.0
10343,36.6328125,1.0
10444,36.6328125,1.0
10544,36.7265625,1.0
10644,36.7421875,1.0
10745,36.796875,1.0
10846,36.8828125,1.0
10946,36.90625,1.0
11047,36.9453125,1.0
11147,36.90625,1.0
11247,36.9765625,1.0
11347,37.0625,1.0
11447,37.0390625,1.0
11547,37.15625,1.0
11647,37.0859375,1.0
11747,37.15625,1.0
11847,37.25,1.0
11947,37.2421875,1.0
12048,37.3046875,1.0
12150,37.375,1.0
12250,37.4296875,1.0
12350,37.421875,1.0
12451,37.53125,1.0
12551,37.515625,1.0
12651,37.5625,1.0
12752,37.53125,1.0
12852,37.6015625,1.0
12952,37.71875,1.0
13053,37.71875,1.0
13153,37.78125,1.0
13253,37.8046875,1.0
13354,37.828125,1.0
13454,37.8984375,1.0
13554,37.9453125,1.0
13654,38.0078125,1.0
13754,38.0625,1.0
13855,38.1171875,1.0
13955,38.1171875,1.0
14055,38.1484375,1.0
14156,38.2421875,1.0
14256,38.3046875,1.0
14356,38.265625,1.0
14457,38.3046875,1.0
14558,38.40625,1.0
14659,38.359375,1.0
14760,38.484375,1.0
14860,38.46875,1.0
14960,38.53125,1.0
15060,38.6171875,1.0
15160,38.6171875,1.0
15260,38.71875,1.0
15360,38.8046875,1.0
15460,38.890625,1.0
15561,38.8203125,1.0
15661,38.890625,1.0
15761,38.8046875,1.0
15863,38.9375,1.0
15964,39.046875,1.0
16064,39.1171875,1.0
16165,39.0625,1.0
16265,39.171875,1.0
16365,39.234375,1.0
16466,39.234375,1.0
16566,39.296875,1.0
16666,39.328125,1.0
16766,39.3671875,1.0
16866,39.3984375,1.0
16966,39.5,1.0
17066,39.5078125,1.0
17167,39.4609375,1.0
17268,39.6015625,1.0
17368,39.6171875,1.0
17468,39.7109375,1.0
17569,39.7578125,1.0
17669,39.78125,1.0
17769,39.78125,1.0
17870,39.9140625,1.0
17970,39.96875,1.0
18070,39.9375,1.0
18171,39.96875,1.0
18271,40.0078125,1.0
18371,40.140625,1.0
18473,40.1484375,1.0
18573,40.171875,1.0
18673,40.296875,1.0
18773,40.2578125,1.0
18873,40.3203125,1.0
18974,40.296875,1.0
19074,40.4375,1.0
19174,40.484375,1.0
19275,40.5,1.0
19375,40.4765625,1.0
19475,40.59375,1.0
19576,40.6171875,1.0
19677,40.671875,1.0
19778,40.71875,1.0
19879,40.7734375,1.0
19979,40.84375,1.0
20079,40.796875,1.0
20179,40.9765625,1.0
20279,40.9609375,1.0
20379,41.0078125,1.0
20479,41.078125,1.0
20579,41.15625,1.0
20679,41.1640625,1.0
20779,41.1171875,1.0
20879,41.25,1.0
20981,41.3671875,1.0
21082,41.3203125,1.0
21182,41.390625,1.0
21283,41.4375,1.0
21383,41.4375,1.0
21483,41.5234375,1.0
21584,41.546875,1.0
21684,41.546875,1.0
21784,41.671875,1.0
21885,41.734375,1.0
21985,41.7578125,1.0
22085,41.8046875,1.0
22185,41.84375,1.0
22286,41.890625,1.0
22386,41.9765625,1.0
22486,42.0078125,1.0
22586,42.0,1.0
22687,42.0703125,1.0
22787,42.046875,1.0
22887,42.1640625,1.0
22988,42.234375,1.0
23088,42.2890625,1.0
23188,42.3046875,1.0
23289,42.34375,1.0
23389,42.3515625,1.0
23489,42.4765625,1.0
23591,42.4375,1.0
23691,42.5546875,1.0
23791,42.546875,1.0
23891,42.6171875,1.0
23991,42.7578125,1.0
24091,42.84375,1.0
24191,42.78125,1.0
24291,42.8046875,1.0
24391,42.9765625,1.0
24491,42.9375,1.0
24591,42.9765625,1.0
24692,43.0078125,1.0
24793,43.0234375,1.0
24893,43.046875,1.0
24994,43.109375,1.0
25094,43.171875,1.0
25194,43.21875,1.0
25295,43.234375,1.0
25395,43.3515625,1.0
25495,43.3671875,1.0
25596,43.421875,1.0
25696,43.4453125,1.0
25796,43.4375,1.0
25896,43.59375,1.0
25996,43.59375,1.0
26097,43.6484375,1.0
26197,43.6875,1.0
26297,43.703125,1.0
26398,43.84375,1.0
26498,43.859375,1.0
26598,43.890625,1.0
26699,43.9375,1.0
26799,43.9140625,1.0
26899,44.0078125,1.0
27000,44.0625,1.0
27100,44.0546875,1.0
27200,44.078125,1.0
27302,44.1640625,1.0
27403,44.21875,1.0
27503,44.2421875,1.0
27603,44.328125,1.0
27703,44.34375,1.0
27803,44.390625,1.0
27903,44.5,1.0
28003,44.5,1.0
28103,44.46875,1.0
28203,44.6171875,1.0
28303,44.546875,1.0
28404,44.703125,1.0
28504,44.734375,1.0
28605,44.75,1.0
28706,44.8046875,1.0
28806,44.875,1.0
28906,44.890625,1.0
29007,44.9453125,1.0
29107,44.9296875,1.0
29207,44.984375,1.0
29308,44.984375,1.0
29408,45.109375,1.0
29508,45.171875,1.0
29608,45.2109375,1.0
29708,45.1875,1.0
29809,45.2421875,1.0
29910,45.328125,1.0
30010,45.4375,1.0
30111,45.390625,1.0
30211,45.375,1.0
30311,45.5390625,1.0
30412,45.5078125,1.0
30512,45.5390625,1.0
30612,45.671875,1.0
30713,45.640625,1.0
30813,45.6875,1.0
30913,45.8046875,1.0
31014,45.8359375,1.0
31115,45.8828125,1.0
31216,45.8984375,1.0
31316,45.96875,1.0
31416,46.0234375,1.0
31516,46.0546875,1.0
31616,46.125,1.0
31716,46.1015625,1.0
31817,46.2890625,1.0
31917,46.2890625,1.0
32017,46.3359375,1.0
32118,46.3515625,1.0
32218,46.3828125,1.0
32318,46.4296875,1.0
32420,46.375,1.0
32521,46.4609375,1.0
32621,46.4453125,1.0
32722,46.515625,1.0
32822,46.6484375,1.0
32922,46.671875,1.0
33022,46.6953125,1.0
33122,46.8203125,1.0
33222,46.84375,1.0
33322,46.8828125,1.0
33422,46.9375,1.0
33522,47.0,1.0
33622,46.9921875,1.0
33723,47.0703125,1.0
33824,47.0859375,1.0
33924,47.109375,1.0
34024,47.203125,1.0
34125,47.15625,1.0
34225,47.140625,1.0
34325,47.34375,1.0
34426,47.3671875,1.0
34526,47.421875,1.0
34626,47.4296875,1.0
34727,47.5390625,1.0
34827,47.546875,1.0
34928,47.625,1.0
35029,47.6796875,1.0
35129,47.671875,1.0
35230,47.734375,1.0
35330,47.78125,1.0
35430,47.8046875,1.0
35531,47.7265625,1.0
35631,47.828125,1.0
35731,47.9609375,1.0
35832,47.9765625,1.0
35932,48.0546875,1.0
36032,48.1171875,1.0
36133,48.140625,1.0
36234,48.234375,1.0
36335,48.2109375,1.0
36435,48.2578125,1.0
36535,48.3046875,1.0
36635,48.328125,1.0
36735,48.390625,1.0
36835,48.5,1.0
36935,48.5703125,1.0
37035,48.5234375,1.0
37135,48.59375,1.0
37236,48.6171875,1.0
37336,48.7421875,1.0
37436,48.78125,1.0
37538,48.859375,1.0
37638,48.78125,1.0
37738,48.7890625,1.0
37839,48.9375,1.0
37939,49.015625,1.0
38039,48.9921875,1.0
38140,48.921875,1.0
38240,49.0078125,1.0
38340,49.0859375,1.0
38440,49.1484375,1.0
38540,49.1875,1.0
38640,49.1875,1.0
38741,49.2890625,1.0
38842,49.390625,1.0
38943,49.375,1.0
39043,49.4140625,1.0
39143,49.375,1.0
39244,49.4453125,1.0
39344,49.59375,1.0
39444,49.640625,1.0
39545,49.6953125,1.0
39645,49.6484375,1.0
39745,49.7578125,1.0
39846,49.7890625,1.0
39946,49.765625,1.0
40047,49.8359375,1.0
40149,49.9296875,1.0
40249,49.8828125,1.0
40350,50.015625,1.0
40450,50.0859375,1.0
