time_ms,temperature,heater
1,55.0390625,1.0
1103,54.71875,1.0
1204,54.6953125,1.0
1304,54.6953125,1.0
1404,54.71875,1.0
1504,54.65625,1.0
1604,54.6953125,1.0
1704,54.6953125,1.0
1804,54.6328125,1.0
1904,54.6328125,1.0
2005,54.5859375,1.0
2105,54.5859375,1.0
2206,54.5,1.0
2308,54.4921875,1.0
2408,54.4921875,1.0
2508,54.4453125,1.0
2608,54.4765625,1.0
2708,54.4765625,1.0
2808,54.4765625,1.0
2908,54.4453125,1.0
3008,54.4765625,1.0
3108,54.453125,1.0
3208,54.4921875,1.0
3308,54.3671875,1.0
3409,54.4296875,1.0
3510,54.421875,1.0
3611,54.3984375,1.0
3712,54.3984375,1.0
3812,54.40625,1.0
3912,54.3671875,1.0
4013,54.3984375,1.0
4113,54.4453125,1.0
4213,54.421875,1.0
4314,54.3984375,1.0
4414,54.3984375,1.0
4514,54.359375,1.0
4614,54.3984375,1.0
4714,54.421875,1.0
4814,54.421875,1.0
4915,54.3984375,1.0
5016,54.4453125,1.0
5117,54.40625,1.0
5217,54.453125,1.0
5317,54.4765625,1.0
5417,54.5390625,1.0
5517,54.515625,1.0
5617,54.4296875,1.0
5718,54.46875,1.0
5818,54.546875,1.0
5918,54.546875,1.0
6019,54.59375,1.0
6119,54.59375,1.0
6219,54.5859375,1.0
6320,54.5703125,1.0
6420,54.65625,1.0
6520,54.65625,1.0
6621,54.6953125,1.0
6722,54.65625,1.0
6823,54.7734375,1.0
6924,54.7890625,1.0
7025,54.796875,1.0
7126,54.765625,1.0
7226,54.7890625,1.0
7326,54.8828125,1.0
7427,54.8828125,1.0
7527,54.9296875,1.0
7627,54.9296875,1.0
7728,54.90625,1.0
7828,54.9921875,1.0
7928,54.96875,1.0
8028,54.96875,1.0
8128,54.96875,1.0
8229,54.9453125,1.0
8330,55.1015625,1.0
8431,55.125,1.0
8531,55.171875,1.0
8632,55.203125,1.0
8732,55.2265625,1.0
8833,55.2890625,1.0
