time_ms,temperature,heater
4,54.8828125,1.0
5,54.8359375,1.0
105,54.84375,1.0
206,54.8125,1.0
306,54.8828125,1.0
406,54.84375,1.0
507,54.796875,1.0
607,54.7265625,1.0
707,54.7890625,1.0
808,54.765625,1.0
908,54.6953125,1.0
1008,54.71875,1.0
1110,54.6796875,1.0
1210,54.5625,1.0
1310,54.6484375,1.0
1410,54.671875,1.0
1510,54.6171875,1.0
1610,54.546875,1.0
1710,54.515625,1.0
1810,54.4453125,1.0
1911,54.4296875,1.0
2011,54.546875,1.0
2111,54.5,1.0
2212,54.4453125,1.0
2313,54.421875,1.0
2414,54.359375,1.0
2515,54.359375,1.0
2615,54.40625,1.0
2715,54.4296875,1.0
2816,54.3984375,1.0
2916,54.34375,1.0
3016,54.3671875,1.0
3116,54.359375,1.0
3216,54.3203125,1.0
3316,54.2578125,1.0
3416,54.3203125,1.0
3516,54.3203125,1.0
3618,54.296875,1.0
3719,54.3203125,1.0
3819,54.3046875,1.0
3920,54.3046875,1.0
4020,54.296875,1.0
4120,54.3203125,1.0
4221,54.359375,1.0
4321,54.296875,1.0
4421,54.2734375,1.0
4522,54.3359375,1.0
4622,54.296875,1.0
4722,54.2578125,1.0
4822,54.3046875,1.0
4923,54.2734375,1.0
5024,54.296875,1.0
5124,54.359375,1.0
5224,54.28125,1.0
5325,54.3203125,1.0
5425,54.359375,1.0
5525,54.359375,1.0
5626,54.3203125,1.0
5726,54.4296875,1.0
5826,54.4453125,1.0
5927,54.4765625,1.0
6027,54.453125,1.0
6127,54.4296875,1.0
6229,54.40625,1.0
6330,54.4765625,1.0
6430,54.5703125,1.0
6530,54.546875,1.0
6630,54.5859375,1.0
6730,54.6328125,1.0
6830,54.5625,1.0
6930,54.6171875,1.0
7031,54.6171875,1.0
7131,54.6796875,1.0
7231,54.6953125,1.0
7332,54.71875,1.0
7432,54.6953125,1.0
7533,54.7265625,1.0
7635,54.71875,1.0
7735,54.75,1.0
7835,54.7890625,1.0
7936,54.8828125,1.0
8036,54.875,1.0
8136,54.8984375,1.0
8236,54.8828125,1.0
8336,54.9296875,1.0
8436,54.9296875,1.0
8536,55.046875,1.0
8636,54.9921875,1.0
8736,55.0859375,1.0
8837,55.109375,1.0
8938,55.109375,1.0
9039,55.171875,1.0
9139,55.21875,1.0
9239,55.25,1.0
9340,55.3125,1.0
9440,55.3515625,1.0
9540,55.375,1.0
9641,55.40625,1.0
9741,55.421875,1.0
9841,55.4296875,1.0
9942,55.4296875,1.0
10042,55.4296875,1.0
10143,55.5625,1.0
10244,55.6015625,1.0
10344,55.625,1.0
10445,55.7265625,1.0
10545,55.71875,1.0
10645,55.7421875,1.0
10746,55.7421875,1.0
10846,55.75,1.0
10946,55.859375,1.0
11047,55.859375,1.0
11147,55.90625,1.0
11247,55.9921875,1.0
11348,56.0234375,1.0
11449,55.9921875,1.0
11550,56.140625,1.0
11650,56.1640625,1.0
11750,56.109375,1.0
11850,56.15625,1.0
11950,56.1640625,1.0
12050,56.1875,1.0
12151,56.328125,1.0
12251,56.4140625,1.0
12351,56.3984375,1.0
12452,56.4375,1.0
12552,56.4765625,1.0
12652,56.4765625,1.0
12754,56.546875,1.0
12855,56.59375,1.0
12955,56.59375,1.0
13056,56.6953125,1.0
13156,56.6875,1.0
13256,56.71875,1.0
13356,56.765625,1.0
13456,56.8046875,1.0
13556,56.8515625,1.0
13656,56.859375,1.0
13756,56.921875,1.0
13856,57.0078125,1.0
13956,57.0078125,1.0
14057,57.078125,1.0
14159,57.078125,1.0
14259,57.109375,1.0
14359,57.15625,1.0
14460,57.1796875,1.0
14560,57.2265625,1.0
14660,57.25,1.0
14761,57.3359375,1.0
14861,57.4453125,1.0
14961,57.421875,1.0
15062,57.4453125,1.0
15162,57.5234375,1.0
15262,57.609375,1.0
15363,57.5234375,1.0
15464,57.4921875,1.0
15565,57.7109375,1.0
15665,57.7578125,1.0
15765,57.7578125,1.0
15866,57.8203125,1.0
15966,57.8359375,1.0
16066,57.8828125,1.0
16167,57.9140625,1.0
16267,57.953125,1.0
16367,58.0703125,1.0
16468,58.0234375,1.0
16568,58.171875,1.0
16669,58.2109375,1.0
16771,58.21875,1.0
16871,58.21875,1.0
16971,58.28125,1.0
17071,58.3125,1.0
17171,58.3984375,1.0
17272,58.3984375,1.0
17372,58.4453125,1.0
17472,58.4375,1.0
17573,58.5546875,1.0
17673,58.5625,1.0
17773,58.671875,1.0
17874,58.625,1.0
17975,58.671875,1.0
18076,58.7421875,1.0
18177,58.75,1.0
18277,58.7421875,1.0
18377,58.796875,1.0
18477,58.859375,1.0
18577,59.015625,1.0
18677,59.0,1.0
18777,59.015625,1.0
18877,59.0859375,1.0
18978,59.0703125,1.0
19078,59.234375,1.0
19178,59.1875,1.0
19280,59.2109375,1.0
19381,59.296875,1.0
19481,59.2734375,1.0
19582,59.3671875,1.0
19682,59.3671875,1.0
19782,59.375,1.0
19883,59.4453125,1.0
19983,59.5546875,1.0
20083,59.5625,1.0
20183,59.578125,1.0
20283,59.6171875,1.0
20383,59.640625,1.0
20483,59.71875,1.0
20584,59.8046875,1.0
20686,59.8125,1.0
20786,59.8359375,1.0
20886,59.8359375,1.0
20987,59.90625,1.0
21087,60.0390625,1.0
21187,60.046875,1.0
21288,60.0234375,1.0
21388,60.140625,1.0
21488,60.15625,1.0
21589,60.1875,1.0
21689,60.25,1.0
21789,60.28125,1.0
21889,60.296875,1.0
21990,60.3359375,1.0
22090,60.4375,1.0
22190,60.4765625,1.0
22290,60.5,1.0
22391,60.5078125,1.0
22491,60.6640625,1.0
22591,60.6875,1.0
22692,60.8046875,1.0
22792,60.71875,1.0
22892,60.78125,1.0
22993,60.765625,1.0
23093,60.828125,1.0
23194,60.8359375,1.0
23296,60.921875,1.0
23396,60.96875,1.0
23496,61.0234375,1.0
23596,61.0859375,1.0
23696,61.125,1.0
23796,61.109375,1.0
23896,61.1484375,1.0
23996,61.25,1.0
24096,61.2578125,1.0
24196,61.3359375,1.0
24296,61.4296875,1.0
24397,61.40625,1.0
24498,61.3828125,1.0
24599,61.4609375,1.0
24700,61.578125,1.0
24800,61.546875,1.0
24900,61.59375,1.0
29216,63.4609375,1.0
29216,63.4609375,1.0
29316,63.5625,1.0
29416,63.5859375,1.0
29517,63.5625,1.0
29617,63.578125,1.0
29718,63.6875,1.0
29820,63.6640625,1.0
29920,63.7578125,1.0
30020,63.71875,1.0
30121,63.8125,1.0
30221,63.7890625,1.0
30321,63.8984375,1.0
30422,63.9765625,1.0
30522,64.0,1.0
30622,63.9765625,1.0
30722,64.09375,1.0
30822,64.15625,1.0
30922,64.25,1.0
31023,64.25,1.0
31123,64.2734375,1.0
31224,64.2734375,1.0
31324,64.34375,1.0
31424,64.375,1.0
31525,64.4140625,1.0
31625,64.53125,1.0
31725,64.5390625,1.0
