time_ms,temperature,heater
0,52.6015625,0.0
1,52.625,0.0
1,52.6953125,0.0
102,52.6328125,1.0
202,52.6328125,1.0
302,52.5859375,1.0
402,52.5546875,1.0
502,52.53125,1.0
602,52.5,1.0
703,52.515625,1.0
804,52.4921875,1.0
904,52.421875,1.0
1004,52.46875,1.0
1105,52.375,1.0
1205,52.3359375,1.0
1306,52.3828125,1.0
1406,52.40625,1.0
1506,52.359375,1.0
1606,52.328125,1.0
1706,52.2734375,1.0
1807,52.265625,1.0
1908,52.2421875,1.0
2008,52.171875,1.0
2108,52.203125,1.0
2208,52.265625,1.0
2308,52.2265625,1.0
2409,52.1484375,1.0
2510,52.203125,1.0
2610,52.15625,1.0
2710,52.15625,1.0
2811,52.15625,1.0
2911,52.203125,1.0
3011,52.2265625,1.0
3112,52.1015625,1.0
3213,52.109375,1.0
3314,52.1484375,1.0
3415,52.046875,1.0
3515,52.1015625,1.0
3615,52.1484375,1.0
3715,52.046875,1.0
3815,52.0625,1.0
3917,52.109375,1.0
4017,52.046875,1.0
4117,52.0703125,1.0
4218,52.0703125,1.0
4318,52.125,1.0
4418,52.0234375,1.0
4519,52.046875,1.0
4620,52.0625,1.0
4721,52.109375,1.0
4821,52.1015625,1.0
4921,52.125,1.0
5021,52.15625,1.0
5121,52.125,1.0
5221,52.1484375,1.0
5321,52.203125,1.0
5422,52.171875,1.0
5522,52.15625,1.0
5622,52.15625,1.0
5722,52.1796875,1.0
5822,52.25,1.0
5923,52.328125,1.0
6023,52.2421875,1.0
6124,52.2265625,1.0
6225,52.3125,1.0
6325,52.3359375,1.0
6425,52.2890625,1.0
6526,52.3515625,1.0
6626,52.3984375,1.0
6726,52.421875,1.0
6827,52.4296875,1.0
6928,52.421875,1.0
7028,52.421875,1.0
7128,52.4765625,1.0
7228,52.4921875,1.0
7328,52.5390625,1.0
7428,52.578125,1.0
7528,52.6015625,1.0
7629,52.65625,1.0
7730,52.625,1.0
7830,52.65625,1.0
7931,52.71875,1.0
8031,52.7265625,1.0
8131,52.7578125,1.0
8232,52.78125,1.0
8332,52.8984375,1.0
8432,52.7890625,1.0
8532,52.8125,1.0
8632,52.90625,1.0
8732,52.984375,1.0
8832,53.0078125,1.0
8932,52.96875,1.0
9032,53.0859375,1.0
9133,53.078125,1.0
9233,53.0546875,1.0
9333,53.0859375,1.0
9433,53.1171875,1.0
9533,53.1953125,1.0
9634,53.25,1.0
9735,53.25,1.0
9835,53.234375,1.0
9937,53.375,1.0
10037,53.375,1.0
10137,53.3984375,1.0
10238,53.484375,1.0
10338,53.4765625,1.0
10438,53.546875,1.0
10538,53.59375,1.0
10638,53.546875,1.0
10738,53.5703125,1.0
10838,53.7109375,1.0
10938,53.6796875,1.0
11038,53.75,1.0
11138,53.7734375,1.0
11239,53.8671875,1.0
11341,53.875,1.0
11442,53.9140625,1.0
11542,53.875,1.0
11643,53.9609375,1.0
11743,54.03125,1.0
11843,53.984375,1.0
11944,54.140625,1.0
12045,54.1015625,1.0
12145,54.2109375,1.0
12245,54.2109375,1.0
12345,54.2734375,1.0
12445,54.3828125,1.0
12545,54.3828125,1.0
12645,54.359375,1.0
12746,54.40625,1.0
12847,54.4453125,1.0
12947,54.5234375,1.0
13048,54.609375,1.0
13148,54.5703125,1.0
13248,54.5859375,1.0
13349,54.6953125,1.0
13450,54.6796875,1.0
13550,54.7421875,1.0
13651,54.7890625,1.0
13751,54.7734375,1.0
13851,54.921875,1.0
13951,54.875,1.0
14052,54.9765625,1.0
14152,55.0703125,1.0
14252,55.0703125,1.0
14352,55.109375,1.0
14452,55.1953125,1.0
14552,55.1796875,1.0
14652,55.2734375,1.0
14754,55.2265625,1.0
14854,55.2734375,1.0
14954,55.3984375,1.0
15055,55.3828125,1.0
15155,55.3984375,1.0
15255,55.4921875,1.0
15357,55.453125,1.0
15457,55.5625,1.0
15557,55.65625,1.0
15657,55.671875,1.0
15757,55.65625,1.0
15857,55.6328125,1.0
15958,55.75,1.0
16058,55.7734375,1.0
16158,55.90625,1.0
16258,55.84375,1.0
16358,55.9140625,1.0
16458,55.9296875,1.0
16559,56.0,1.0
16659,56.09375,1.0
16760,56.140625,1.0
16860,56.1171875,1.0
16960,56.1875,1.0
17061,56.25,1.0
17161,56.2109375,1.0
17262,56.3203125,1.0
17363,56.390625,1.0
17463,56.4296875,1.0
