time_ms,temperature,heater
4,54.9453125,1.0
5,54.90625,1.0
107,54.859375,1.0
207,54.8359375,1.0
307,54.859375,1.0
408,54.796875,1.0
508,54.796875,1.0
608,54.8359375,1.0
708,54.7734375,1.0
808,54.765625,1.0
908,54.703125,1.0
1008,54.71875,1.0
1108,54.6953125,1.0
1208,54.7265625,1.0
1309,54.6953125,1.0
1409,54.6171875,1.0
1510,54.5390625,1.0
1610,54.609375,1.0
1710,54.5859375,1.0
1811,54.5234375,1.0
1911,54.5234375,1.0
2011,54.5625,1.0
2112,54.5234375,1.0
2212,54.515625,1.0
2312,54.4921875,1.0
2413,54.5234375,1.0
2513,54.5,1.0
2614,54.4765625,1.0
2714,54.453125,1.0
2814,54.46875,1.0
2914,54.46875,1.0
3014,54.453125,1.0
3114,54.46875,1.0
3214,54.453125,1.0
3314,54.453125,1.0
3414,54.46875,1.0
3515,54.4921875,1.0
3615,54.40625,1.0
3715,54.3671875,1.0
3817,54.3828125,1.0
3917,54.421875,1.0
4017,54.3828125,1.0
4118,54.421875,1.0
4218,54.4765625,1.0
4318,54.40625,1.0
4419,54.4453125,1.0
4519,54.421875,1.0
4619,54.40625,1.0
4719,54.46875,1.0
4819,54.5,1.0
4919,54.5,1.0
5020,54.515625,1.0
5121,54.5390625,1.0
5222,54.5390625,1.0
5322,54.546875,1.0
5422,54.5859375,1.0
5523,54.671875,1.0
5623,54.6328125,1.0
5723,54.6796875,1.0
5824,54.6484375,1.0
5924,54.703125,1.0
6024,54.6953125,1.0
6125,54.703125,1.0
6225,54.671875,1.0
6326,54.6796875,1.0
6428,54.765625,1.0
6528,54.7734375,1.0
6629,54.8125,1.0
6729,54.8203125,1.0
6829,54.921875,1.0
6930,54.90625,1.0
7030,54.9453125,1.0
7130,54.921875,1.0
7231,55.0,1.0
7331,55.0234375,1.0
7431,54.96875,1.0
7532,55.0625,1.0
7632,55.1015625,1.0
7733,55.1484375,1.0
7834,55.1796875,1.0
7934,55.1328125,1.0
8034,55.1796875,1.0
8134,55.1953125,1.0
8234,55.2421875,1.0
8334,55.296875,1.0
8434,55.3828125,1.0
8534,55.3515625,1.0
8635,55.40625,1.0
8735,55.4921875,1.0
8835,55.46875,1.0
8937,55.546875,1.0
9037,55.5625,1.0
9137,55.578125,1.0
9238,55.609375,1.0
9338,55.6328125,1.0
9438,55.6796875,1.0
9539,55.7265625,1.0
9639,55.765625,1.0
9739,55.84375,1.0
9839,55.8203125,1.0
9939,55.84375,1.0
10039,55.890625,1.0
10140,55.890625,1.0
10241,56.015625,1.0
10342,56.0703125,1.0
10442,56.0390625,1.0
10542,56.1796875,1.0
10643,56.2265625,1.0
10743,56.1640625,1.0
10843,56.1875,1.0
10944,56.25,1.0
11044,56.3046875,1.0
11144,56.3671875,1.0
11245,56.375,1.0
11345,56.484375,1.0
11446,56.453125,1.0
11548,56.484375,1.0
11648,56.625,1.0
11749,56.546875,1.0
11849,56.5703125,1.0
11949,56.671875,1.0
12050,56.6640625,1.0
12150,56.7578125,1.0
12250,56.8515625,1.0
12351,56.8359375,1.0
12451,56.859375,1.0
12551,56.921875,1.0
12652,56.9453125,1.0
12752,57.015625,1.0
12853,57.015625,1.0
12955,57.0859375,1.0
13055,57.203125,1.0
